22, 0.014432227239012718, 96, 0.3155946135520935
22, 0.0008451714529655874, 38, 0.41684913635253906
22, 0.00011471980542410165, 67, 0.1620429903268814
22, 0.0015938658034428954, 10, 0.2966909408569336
22, 8.818313654046506e-05, 52, 0.2757008969783783
22, 0.0008122066501528025, 10, 0.41972815990448
22, 0.0020129289478063583, 21, 0.10185795277357101
22, 0.001466316287405789, 15, 0.4105645716190338
22, 0.0015798114473000169, 52, 0.6368119716644287
22, 0.006922219414263964, 21, 0.14154841005802155
22, 4.278147389413789e-05, 25, 0.16152359545230865
22, 0.0004351295647211373, 67, 0.23384243249893188
22, 0.0009506515925750136, 39, 0.47709181904792786
22, 0.0006579729379154742, 78, 0.12748639285564423
22, 0.0006680046208202839, 67, 0.298433780670166
22, 0.0004318842547945678, 15, 0.29342907667160034
22, 0.004747243598103523, 67, 0.22668783366680145
22, 0.0008043080451898277, 15, 0.2691764235496521
22, 0.0020843667443841696, 21, 0.21876050531864166
22, 0.0012842798605561256, 67, 0.22799809277057648
22, 0.0001154910569312051, 8, 0.38729849457740784
22, 0.0010935883037745953, 15, 0.2873194217681885
22, 0.0029599179979413748, 21, 0.19667154550552368
22, 0.00018713390454649925, 92, 0.3691820204257965
22, 0.007210823707282543, 15, 0.250361829996109
22, 0.0024846703745424747, 97, 0.1384085714817047
22, 0.005153538193553686, 4, 0.17416082322597504
22, 0.00019490958948154002, 15, 0.41576826572418213
22, 0.000649830442853272, 35, 0.3581902086734772
22, 0.00954328291118145, 21, 0.44576263427734375
22, 0.022275416180491447, 67, 0.26730284094810486
22, 0.0004922508378513157, 67, 0.529544472694397
22, 0.003543921746313572, 39, 0.46674826741218567
22, 7.691272912779823e-05, 39, 0.8466520309448242
22, 0.0001460229541407898, 39, 0.3775189220905304
22, 0.0073997327126562595, 39, 0.1760130077600479
22, 0.0007548004505224526, 39, 0.21215640008449554
22, 0.006663439329713583, 39, 0.18518833816051483
22, 0.003932350780814886, 67, 0.3406965136528015
22, 0.008838892914354801, 36, 0.1975562870502472
22, 0.002734643407166004, 100, 0.1658233106136322
22, 0.006287683732807636, 2, 0.3020465672016144
22, 0.0025541274808347225, 5, 0.20593643188476562
22, 0.00014733926218468696, 100, 0.29682648181915283
22, 0.00028505484806373715, 100, 0.2218790501356125
22, 0.012440782971680164, 39, 0.266177237033844
22, 0.005829975474625826, 96, 0.48557886481285095
22, 0.005090042017400265, 73, 0.087010957300663
22, 0.005449743941426277, 67, 0.3801136612892151
22, 0.00010082360677188262, 67, 0.5982205271720886
22, 0.001687128795310855, 78, 0.22109675407409668
22, 0.004338478669524193, 35, 0.21286651492118835
22, 0.00423025107011199, 39, 0.13810749351978302
22, 0.0010661022970452905, 52, 0.10428933799266815
22, 0.005405417177826166, 39, 0.7100850343704224
22, 0.0005366267287172377, 21, 0.11498115956783295
22, 0.006380409933626652, 34, 0.22237053513526917
22, 0.051306501030921936, 43, 0.32207271456718445
22, 0.0007268323679454625, 67, 0.15999847650527954
22, 0.0007909554988145828, 67, 0.9090737700462341
22, 0.0031514817383140326, 21, 0.36842259764671326
23, 2.3366046661976725e-05, 39, 0.5009041428565979
23, 3.9063976146280766e-05, 10, 0.31171146035194397
23, 5.7178924180334434e-05, 21, 0.5174546241760254
23, 0.002507211407646537, 21, 0.3108965754508972
23, 0.005540092010051012, 42, 0.27600574493408203
23, 0.0001485734828747809, 54, 0.2628495991230011
23, 0.0005857247742824256, 37, 0.699333131313324
23, 0.00010566270066192374, 39, 0.3880806267261505
23, 0.00028197671053931117, 61, 0.3885751962661743
23, 0.0010388949885964394, 21, 0.5989108085632324
23, 0.0008600095170550048, 37, 0.360556960105896
23, 0.009798860177397728, 39, 0.4455070495605469
23, 0.00012861563300248235, 39, 0.36843904852867126
23, 0.0031462444458156824, 67, 0.2681289613246918
23, 0.0007916513131931424, 52, 0.18148468434810638
23, 0.0021358709782361984, 10, 0.20629164576530457
23, 0.08244073390960693, 34, 0.08632602542638779
23, 0.0019237021915614605, 67, 0.4109508693218231
23, 0.007144330069422722, 28, 0.18246500194072723
23, 0.0006921500316821039, 6, 0.3082639276981354
23, 0.0013924017548561096, 41, 0.3803779184818268
23, 0.0010386789217591286, 92, 0.33739855885505676
23, 0.01764690689742565, 15, 0.3293515741825104
23, 0.0014958276879042387, 21, 0.19741687178611755
23, 0.0002606299822218716, 97, 0.25440454483032227
23, 0.0037704312708228827, 38, 0.2957785427570343
23, 0.05195162817835808, 81, 0.16774404048919678
23, 0.006414821837097406, 100, 0.13393470644950867
23, 0.0007023190264590085, 21, 0.15121357142925262
23, 0.004115747753530741, 61, 0.1801496148109436
23, 0.0015629894332960248, 39, 0.28457382321357727
23, 0.0069026220589876175, 80, 0.06606663763523102
23, 0.0033553459215909243, 53, 0.20973744988441467
23, 0.023321501910686493, 79, 0.19779542088508606
23, 0.0016004680655896664, 39, 0.25218552350997925
23, 0.0007060491479933262, 67, 0.28752845525741577
23, 0.0032311195973306894, 8, 0.09370514005422592
23, 6.08199552516453e-05, 36, 0.21324990689754486
23, 0.0002836255298461765, 39, 0.7691078186035156
